test_data,coverageProbICM95,coverageProbICM90,coverageProbGPobs95,coverageProbGPobs90,coverageProbGPexp95,coverageProbGPexp90
-0.3199999999999985,0.99,0.955,0.0,0.0,0.895,0.845
-0.2999999999999985,0.99,0.965,0.0,0.0,0.89,0.85
-0.2799999999999985,0.99,0.965,0.0,0.0,0.885,0.845
-0.25999999999999845,0.99,0.965,0.0,0.0,0.88,0.845
-0.23999999999999844,0.99,0.965,0.0,0.0,0.88,0.835
-0.21999999999999842,0.99,0.965,0.0,0.0,0.88,0.825
-0.1999999999999984,0.995,0.965,0.0,0.0,0.88,0.81
-0.17999999999999838,0.995,0.965,0.0,0.0,0.885,0.8
-0.15999999999999837,0.995,0.965,0.0,0.0,0.875,0.79
-0.13999999999999835,0.995,0.965,0.0,0.0,0.875,0.775
-0.11999999999999833,0.995,0.965,0.0,0.0,0.855,0.78
-0.09999999999999831,0.995,0.965,0.0,0.0,0.845,0.77
-0.0799999999999983,0.995,0.965,0.0,0.0,0.84,0.77
-0.05999999999999828,0.995,0.965,0.0,0.0,0.84,0.78
-0.03999999999999826,0.995,0.96,0.0,0.0,0.825,0.765
-0.01999999999999824,0.995,0.96,0.0,0.0,0.82,0.75
1.7763568394002505e-15,0.995,0.965,0.0,0.0,0.82,0.73
0.020000000000001794,0.995,0.97,0.0,0.0,0.825,0.725
0.04000000000000181,0.995,0.98,0.0,0.0,0.815,0.72
0.06000000000000183,0.995,0.985,0.0,0.0,0.8,0.715
0.08000000000000185,0.995,0.985,0.0,0.0,0.785,0.705
0.10000000000000187,0.995,0.99,0.0,0.0,0.775,0.705
0.12000000000000188,0.995,0.99,0.0,0.0,0.775,0.69
0.1400000000000019,0.995,0.99,0.0,0.0,0.76,0.675
0.16000000000000192,0.995,0.99,0.0,0.0,0.75,0.67
0.18000000000000194,0.995,0.99,0.0,0.0,0.745,0.655
0.20000000000000195,0.995,0.99,0.0,0.0,0.735,0.64
0.22000000000000197,0.995,0.99,0.0,0.0,0.725,0.625
0.240000000000002,0.995,0.99,0.0,0.0,0.715,0.62
0.260000000000002,0.995,0.99,0.0,0.0,0.71,0.595
0.280000000000002,0.995,0.99,0.0,0.0,0.7,0.575
0.30000000000000204,0.995,0.99,0.0,0.0,0.695,0.57
0.32000000000000206,0.995,0.99,0.0,0.0,0.67,0.565
0.3400000000000021,0.995,0.99,0.0,0.0,0.66,0.55
0.3600000000000021,0.995,0.99,0.0,0.0,0.65,0.545
0.3800000000000021,0.995,0.99,0.0,0.0,0.645,0.55
0.40000000000000213,0.995,0.99,0.0,0.0,0.63,0.535
0.42000000000000215,0.99,0.99,0.0,0.0,0.615,0.53
0.44000000000000217,0.99,0.99,0.0,0.0,0.595,0.51
0.4600000000000022,0.99,0.99,0.0,0.0,0.59,0.5
0.4800000000000022,0.99,0.99,0.0,0.0,0.58,0.485
0.5000000000000022,0.99,0.99,0.0,0.0,0.565,0.485
0.5200000000000022,0.99,0.99,0.0,0.0,0.56,0.48
0.5400000000000023,0.99,0.99,0.005,0.0,0.55,0.47
0.5600000000000023,0.99,0.985,0.005,0.0,0.525,0.46
0.5800000000000023,0.99,0.985,0.005,0.005,0.51,0.45
0.6000000000000023,0.99,0.985,0.015,0.005,0.495,0.44
0.6200000000000023,0.995,0.985,0.03,0.01,0.495,0.42
0.6400000000000023,0.995,0.985,0.04,0.025,0.485,0.41
0.6600000000000024,0.995,0.985,0.055,0.035,0.485,0.39
0.6800000000000024,0.995,0.985,0.07,0.045,0.475,0.375
0.7000000000000024,0.995,0.98,0.09,0.065,0.46,0.38
0.7200000000000024,0.995,0.98,0.1,0.08,0.435,0.375
0.7400000000000024,0.995,0.98,0.13,0.1,0.435,0.37
0.7600000000000025,0.995,0.98,0.19,0.125,0.415,0.36
0.7800000000000025,0.995,0.98,0.23,0.17,0.405,0.355
0.8000000000000025,0.995,0.98,0.29,0.215,0.4,0.345
0.8200000000000025,0.995,0.98,0.4,0.28,0.4,0.345
0.8400000000000025,0.995,0.98,0.46,0.35,0.385,0.34
0.8600000000000025,0.995,0.985,0.565,0.445,0.38,0.31
0.8800000000000026,0.995,0.985,0.665,0.525,0.365,0.31
0.9000000000000026,0.995,0.985,0.73,0.625,0.35,0.295
0.9200000000000026,0.995,0.985,0.775,0.695,0.35,0.285
0.9400000000000026,0.995,0.985,0.83,0.745,0.345,0.27
0.9600000000000026,1.0,0.985,0.88,0.805,0.34,0.255
0.9800000000000026,1.0,0.985,0.91,0.85,0.33,0.245
1.0000000000000027,1.0,0.985,0.93,0.85,0.315,0.245
1.0200000000000027,1.0,0.985,0.935,0.86,0.305,0.245
1.0400000000000027,1.0,0.99,0.925,0.88,0.295,0.245
1.0600000000000027,1.0,0.99,0.905,0.835,0.29,0.245
1.0800000000000027,1.0,0.99,0.875,0.79,0.27,0.245
1.1000000000000028,1.0,0.99,0.82,0.755,0.27,0.235
1.1200000000000028,1.0,0.99,0.78,0.69,0.265,0.23
1.1400000000000028,1.0,0.99,0.715,0.605,0.26,0.205
1.1600000000000028,1.0,0.99,0.66,0.525,0.255,0.205
1.1800000000000028,1.0,0.99,0.57,0.47,0.255,0.205
1.2000000000000028,1.0,0.99,0.495,0.375,0.255,0.205
1.2200000000000029,1.0,0.99,0.42,0.285,0.255,0.205
1.2400000000000029,1.0,0.99,0.34,0.24,0.24,0.2
1.260000000000003,1.0,0.99,0.275,0.195,0.225,0.2
1.280000000000003,1.0,0.99,0.22,0.135,0.215,0.195
1.300000000000003,1.0,0.99,0.18,0.11,0.215,0.185
1.320000000000003,1.0,0.99,0.135,0.08,0.215,0.18
1.340000000000003,1.0,0.99,0.1,0.065,0.21,0.16
1.360000000000003,1.0,0.99,0.07,0.06,0.2,0.16
1.380000000000003,1.0,0.99,0.065,0.045,0.2,0.15
1.400000000000003,1.0,0.99,0.06,0.045,0.19,0.145
1.420000000000003,1.0,0.99,0.05,0.025,0.19,0.135
1.440000000000003,1.0,0.99,0.045,0.02,0.185,0.135
1.460000000000003,1.0,0.99,0.03,0.01,0.18,0.13
1.480000000000003,1.0,0.995,0.03,0.01,0.175,0.12
1.500000000000003,1.0,0.995,0.015,0.005,0.17,0.12
1.5200000000000031,1.0,0.995,0.015,0.005,0.16,0.12
1.5400000000000031,1.0,0.995,0.01,0.005,0.155,0.12
1.5600000000000032,1.0,0.995,0.01,0.0,0.145,0.115
1.5800000000000032,1.0,0.995,0.005,0.0,0.135,0.105
1.6000000000000032,1.0,0.995,0.005,0.0,0.13,0.105
1.6200000000000032,1.0,0.995,0.005,0.0,0.125,0.1
1.6400000000000032,1.0,0.995,0.005,0.0,0.12,0.09
1.6600000000000033,1.0,0.995,0.005,0.0,0.12,0.09
1.6800000000000033,1.0,0.995,0.0,0.0,0.115,0.09
1.7000000000000033,1.0,0.995,0.0,0.0,0.11,0.09
1.7200000000000033,1.0,0.995,0.0,0.0,0.105,0.09
1.7400000000000033,1.0,0.995,0.0,0.0,0.105,0.085
1.7600000000000033,1.0,0.995,0.0,0.0,0.1,0.075
1.7800000000000034,1.0,0.995,0.0,0.0,0.09,0.075
1.8000000000000034,1.0,0.995,0.01,0.0,0.09,0.075
1.8200000000000034,1.0,0.995,0.01,0.0,0.09,0.075
1.8400000000000034,1.0,0.995,0.01,0.0,0.09,0.07
1.8600000000000034,1.0,0.995,0.01,0.0,0.085,0.06
1.8800000000000034,1.0,0.995,0.02,0.005,0.085,0.06
1.9000000000000035,1.0,0.995,0.025,0.005,0.08,0.06
1.9200000000000035,1.0,1.0,0.03,0.01,0.075,0.06
1.9400000000000035,1.0,1.0,0.03,0.015,0.07,0.06
1.9600000000000035,1.0,1.0,0.03,0.015,0.065,0.06
1.9800000000000035,1.0,1.0,0.03,0.02,0.065,0.06
2.0000000000000036,1.0,1.0,0.03,0.02,0.06,0.06
