test_data,coverageProbICM95,coverageProbICM90,coverageProbGPobs95,coverageProbGPobs90,coverageProbGPexp95,coverageProbGPexp90
-0.9599999999999991,0.97,0.935,0.0,0.0,0.945,0.885
-0.9399999999999991,0.97,0.94,0.0,0.0,0.945,0.875
-0.919999999999999,0.965,0.94,0.0,0.0,0.94,0.88
-0.899999999999999,0.965,0.94,0.0,0.0,0.94,0.875
-0.879999999999999,0.96,0.945,0.0,0.0,0.93,0.88
-0.859999999999999,0.965,0.95,0.0,0.0,0.93,0.88
-0.839999999999999,0.965,0.95,0.0,0.0,0.935,0.88
-0.819999999999999,0.965,0.95,0.0,0.0,0.94,0.87
-0.7999999999999989,0.965,0.945,0.0,0.0,0.95,0.875
-0.7799999999999989,0.965,0.94,0.0,0.0,0.94,0.875
-0.7599999999999989,0.965,0.935,0.0,0.0,0.94,0.88
-0.7399999999999989,0.965,0.935,0.0,0.0,0.94,0.875
-0.7199999999999989,0.965,0.93,0.0,0.0,0.945,0.875
-0.6999999999999988,0.965,0.93,0.0,0.0,0.945,0.875
-0.6799999999999988,0.965,0.93,0.0,0.0,0.94,0.88
-0.6599999999999988,0.965,0.93,0.0,0.0,0.94,0.9
-0.6399999999999988,0.965,0.93,0.0,0.0,0.94,0.9
-0.6199999999999988,0.965,0.935,0.0,0.0,0.94,0.89
-0.5999999999999988,0.97,0.935,0.0,0.0,0.94,0.885
-0.5799999999999987,0.96,0.93,0.0,0.0,0.94,0.885
-0.5599999999999987,0.96,0.925,0.0,0.0,0.94,0.885
-0.5399999999999987,0.96,0.915,0.0,0.0,0.94,0.885
-0.5199999999999987,0.96,0.915,0.0,0.0,0.94,0.885
-0.49999999999999867,0.95,0.915,0.0,0.0,0.935,0.875
-0.47999999999999865,0.95,0.91,0.0,0.0,0.93,0.855
-0.45999999999999863,0.95,0.91,0.0,0.0,0.93,0.855
-0.4399999999999986,0.95,0.91,0.0,0.0,0.925,0.86
-0.4199999999999986,0.95,0.91,0.0,0.0,0.92,0.85
-0.3999999999999986,0.945,0.905,0.0,0.0,0.925,0.855
-0.37999999999999856,0.945,0.905,0.0,0.0,0.92,0.855
-0.35999999999999854,0.95,0.905,0.005,0.0,0.92,0.855
-0.3399999999999985,0.945,0.905,0.005,0.005,0.91,0.855
-0.3199999999999985,0.955,0.905,0.005,0.005,0.905,0.85
-0.2999999999999985,0.955,0.905,0.015,0.005,0.9,0.86
-0.2799999999999985,0.95,0.91,0.02,0.015,0.9,0.855
-0.25999999999999845,0.95,0.91,0.025,0.02,0.905,0.855
-0.23999999999999844,0.95,0.905,0.025,0.025,0.9,0.855
-0.21999999999999842,0.95,0.91,0.045,0.025,0.895,0.85
-0.1999999999999984,0.95,0.91,0.08,0.045,0.895,0.845
-0.17999999999999838,0.955,0.91,0.135,0.08,0.9,0.855
-0.15999999999999837,0.955,0.91,0.185,0.135,0.89,0.85
-0.13999999999999835,0.95,0.915,0.26,0.195,0.89,0.845
-0.11999999999999833,0.95,0.92,0.315,0.25,0.88,0.845
-0.09999999999999831,0.95,0.925,0.42,0.325,0.875,0.83
-0.0799999999999983,0.95,0.925,0.6,0.435,0.875,0.81
-0.05999999999999828,0.95,0.925,0.73,0.59,0.88,0.795
-0.03999999999999826,0.95,0.93,0.84,0.74,0.87,0.785
-0.01999999999999824,0.96,0.93,0.88,0.83,0.855,0.77
1.7763568394002505e-15,0.96,0.935,0.91,0.865,0.86,0.765
0.020000000000001794,0.955,0.935,0.93,0.855,0.855,0.755
0.04000000000000181,0.955,0.935,0.895,0.845,0.845,0.745
0.06000000000000183,0.955,0.935,0.855,0.785,0.835,0.745
0.08000000000000185,0.955,0.935,0.785,0.705,0.83,0.75
0.10000000000000187,0.955,0.94,0.69,0.525,0.825,0.745
0.12000000000000188,0.955,0.945,0.52,0.42,0.805,0.75
0.1400000000000019,0.955,0.945,0.395,0.285,0.81,0.74
0.16000000000000192,0.955,0.945,0.265,0.17,0.81,0.735
0.18000000000000194,0.955,0.945,0.165,0.11,0.795,0.735
0.20000000000000195,0.96,0.955,0.1,0.06,0.795,0.725
0.22000000000000197,0.965,0.955,0.055,0.035,0.795,0.71
0.240000000000002,0.965,0.955,0.035,0.02,0.795,0.69
0.260000000000002,0.965,0.955,0.03,0.01,0.795,0.68
0.280000000000002,0.965,0.955,0.015,0.01,0.78,0.66
0.30000000000000204,0.965,0.955,0.01,0.005,0.775,0.665
0.32000000000000206,0.965,0.955,0.005,0.005,0.755,0.65
0.3400000000000021,0.965,0.955,0.005,0.005,0.735,0.635
0.3600000000000021,0.965,0.955,0.005,0.005,0.73,0.61
0.3800000000000021,0.965,0.955,0.005,0.005,0.72,0.6
0.40000000000000213,0.965,0.955,0.005,0.005,0.715,0.6
0.42000000000000215,0.965,0.96,0.005,0.005,0.7,0.595
0.44000000000000217,0.965,0.955,0.005,0.005,0.665,0.59
0.4600000000000022,0.965,0.955,0.005,0.005,0.655,0.58
0.4800000000000022,0.965,0.96,0.005,0.0,0.62,0.555
0.5000000000000022,0.97,0.96,0.0,0.0,0.61,0.535
0.5200000000000022,0.97,0.96,0.0,0.0,0.61,0.535
0.5400000000000023,0.97,0.96,0.0,0.0,0.61,0.52
0.5600000000000023,0.97,0.96,0.0,0.0,0.595,0.51
0.5800000000000023,0.97,0.96,0.0,0.0,0.565,0.51
0.6000000000000023,0.97,0.96,0.0,0.0,0.555,0.505
0.6200000000000023,0.97,0.96,0.0,0.0,0.545,0.49
0.6400000000000023,0.97,0.96,0.0,0.0,0.53,0.475
0.6600000000000024,0.97,0.96,0.0,0.0,0.515,0.465
0.6800000000000024,0.97,0.96,0.0,0.0,0.52,0.465
0.7000000000000024,0.975,0.96,0.0,0.0,0.515,0.46
0.7200000000000024,0.98,0.96,0.0,0.0,0.505,0.455
0.7400000000000024,0.98,0.96,0.0,0.0,0.49,0.455
0.7600000000000025,0.98,0.96,0.0,0.0,0.485,0.435
0.7800000000000025,0.98,0.96,0.0,0.0,0.48,0.435
0.8000000000000025,0.98,0.965,0.0,0.0,0.485,0.42
0.8200000000000025,0.98,0.965,0.0,0.0,0.48,0.42
0.8400000000000025,0.98,0.965,0.0,0.0,0.465,0.41
0.8600000000000025,0.985,0.965,0.0,0.0,0.455,0.405
0.8800000000000026,0.985,0.965,0.0,0.0,0.46,0.395
0.9000000000000026,0.985,0.965,0.0,0.0,0.45,0.39
0.9200000000000026,0.985,0.965,0.0,0.0,0.435,0.36
0.9400000000000026,0.985,0.965,0.0,0.0,0.435,0.36
0.9600000000000026,0.985,0.965,0.0,0.0,0.43,0.36
0.9800000000000026,0.99,0.97,0.0,0.0,0.425,0.355
1.0000000000000027,0.99,0.97,0.0,0.0,0.42,0.345
1.0200000000000027,0.99,0.97,0.0,0.0,0.415,0.335
1.0400000000000027,0.99,0.97,0.0,0.0,0.41,0.33
1.0600000000000027,0.99,0.97,0.0,0.0,0.385,0.3
1.0800000000000027,0.99,0.97,0.0,0.0,0.375,0.29
1.1000000000000028,0.995,0.97,0.0,0.0,0.37,0.28
1.1200000000000028,0.995,0.975,0.0,0.0,0.36,0.26
1.1400000000000028,0.995,0.975,0.0,0.0,0.36,0.245
1.1600000000000028,0.995,0.975,0.0,0.0,0.345,0.24
1.1800000000000028,0.995,0.975,0.0,0.0,0.335,0.24
1.2000000000000028,0.995,0.975,0.0,0.0,0.315,0.22
1.2200000000000029,1.0,0.975,0.0,0.0,0.295,0.215
1.2400000000000029,1.0,0.975,0.0,0.0,0.275,0.21
1.260000000000003,1.0,0.975,0.0,0.0,0.265,0.21
1.280000000000003,1.0,0.975,0.0,0.0,0.255,0.205
1.300000000000003,1.0,0.975,0.0,0.0,0.255,0.2
1.320000000000003,1.0,0.98,0.0,0.0,0.245,0.2
1.340000000000003,1.0,0.985,0.0,0.0,0.23,0.195
1.360000000000003,1.0,0.985,0.0,0.0,0.22,0.195
1.380000000000003,1.0,0.985,0.0,0.0,0.22,0.18
1.400000000000003,1.0,0.985,0.0,0.0,0.205,0.175
1.420000000000003,1.0,0.985,0.0,0.0,0.205,0.17
1.440000000000003,1.0,0.99,0.0,0.0,0.2,0.17
1.460000000000003,1.0,0.99,0.0,0.0,0.195,0.16
1.480000000000003,1.0,0.99,0.0,0.0,0.19,0.16
1.500000000000003,1.0,0.99,0.0,0.0,0.18,0.155
1.5200000000000031,1.0,0.99,0.0,0.0,0.18,0.15
1.5400000000000031,1.0,0.99,0.0,0.0,0.175,0.145
1.5600000000000032,1.0,0.99,0.0,0.0,0.175,0.14
1.5800000000000032,1.0,0.99,0.0,0.0,0.175,0.13
1.6000000000000032,1.0,0.99,0.0,0.0,0.16,0.13
1.6200000000000032,1.0,0.99,0.0,0.0,0.16,0.125
1.6400000000000032,1.0,0.99,0.0,0.0,0.16,0.125
1.6600000000000033,1.0,0.99,0.0,0.0,0.155,0.12
1.6800000000000033,1.0,0.99,0.0,0.0,0.15,0.12
1.7000000000000033,1.0,0.99,0.0,0.0,0.14,0.12
1.7200000000000033,1.0,0.99,0.0,0.0,0.14,0.11
1.7400000000000033,1.0,0.99,0.0,0.0,0.13,0.11
1.7600000000000033,1.0,0.99,0.0,0.0,0.13,0.11
1.7800000000000034,1.0,0.99,0.0,0.0,0.13,0.105
1.8000000000000034,1.0,0.99,0.0,0.0,0.13,0.105
1.8200000000000034,1.0,0.99,0.0,0.0,0.12,0.105
1.8400000000000034,1.0,0.99,0.0,0.0,0.115,0.105
1.8600000000000034,1.0,0.99,0.0,0.0,0.11,0.105
1.8800000000000034,1.0,0.99,0.0,0.0,0.11,0.1
1.9000000000000035,1.0,0.99,0.0,0.0,0.11,0.095
1.9200000000000035,1.0,0.99,0.0,0.0,0.105,0.095
1.9400000000000035,1.0,0.985,0.0,0.0,0.105,0.095
1.9600000000000035,1.0,0.985,0.0,0.0,0.105,0.09
1.9800000000000035,1.0,0.985,0.0,0.0,0.105,0.09
2.0000000000000036,1.0,0.985,0.0,0.0,0.1,0.09
